timestamp_ns,op,order,addr,free0,free1,free2,free3,free4,free5,free6,free7,free8,free9,free10,frag_score_pct
2248950562,buddy_alloc,2,0x27fd000,1,0,1,0,0,0,0,0,0,0,0,80
2249272819,buddy_free,3,0x254b000,1,0,0,1,0,0,0,0,0,0,0,70
2251239321,buddy_alloc,0,0x2801000,0,0,0,1,0,0,0,0,0,0,0,70
2251633527,buddy_alloc,2,0x2802000,0,0,1,0,0,0,0,0,0,0,0,80
2251787288,buddy_free,3,0x27fd000,0,0,0,1,0,0,0,0,0,0,0,70
2252837428,buddy_free,4,0x27be000,0,0,0,1,1,0,0,0,0,0,0,60
2254544313,buddy_free,0,0x25df000,1,0,0,1,1,0,0,0,0,0,0,60
2256819447,buddy_free,5,0x27ce000,1,0,0,1,0,1,0,0,0,0,0,50
2257798977,buddy_free,4,0x25f4000,1,0,0,0,1,1,0,0,0,0,0,50
2258146580,buddy_free,6,0x2641000,1,0,0,0,1,0,1,0,0,0,0,40
2258855863,buddy_free,2,0x2374000,1,0,1,0,1,0,1,0,0,0,0,40
2260186651,buddy_free,1,0x217c000,0,1,1,0,1,0,1,0,0,0,0,40
2261974100,buddy_free,0,0x2787000,1,1,1,0,1,0,1,0,0,0,0,40
2263669965,buddy_alloc,2,0x2806000,1,1,0,0,1,0,1,0,0,0,0,40
2265110439,buddy_free,3,0x2762000,1,1,0,1,1,0,1,0,0,0,0,40
2265444989,buddy_alloc,2,0x280a000,1,1,1,0,1,0,1,0,0,0,0,40
2267035594,buddy_free,7,0x259f000,1,1,1,0,1,0,0,1,0,0,0,30
2267547854,buddy_free,3,0x254f000,1,1,1,1,1,0,0,1,0,0,0,30
2269099643,buddy_free,5,0x25e0000,1,1,0,0,0,1,0,1,0,0,0,30
2269438031,buddy_free,2,0x27ee000,1,1,1,0,0,1,0,1,0,0,0,30
2271109618,buddy_free,4,0x211c000,1,1,1,0,1,1,0,1,0,0,0,30
2272303683,buddy_alloc,6,0x280e000,1,1,1,0,1,1,1,0,0,0,0,40
2273324380,buddy_free,7,0x27a8000,1,1,1,0,0,0,0,1,0,0,0,30
2274425341,buddy_alloc,1,0x284e000,1,0,1,0,0,0,0,1,0,0,0,30
2275750250,buddy_alloc,5,0x2850000,1,0,1,0,0,1,1,0,0,0,0,40
2276860420,buddy_free,7,0x2661000,1,0,1,0,0,0,0,1,0,0,0,30
2278810067,buddy_free,3,0x27ba000,1,0,0,1,0,0,0,1,0,0,0,30
2279332069,buddy_free,1,0x27b8000,1,1,0,1,0,0,0,1,0,0,0,30
2281188420,buddy_free,5,0x26e2000,1,1,0,1,0,1,0,1,0,0,0,30
2282746486,buddy_alloc,3,0x2870000,1,1,0,0,0,1,0,1,0,0,0,30
2284075183,buddy_alloc,3,0x2878000,1,1,0,1,1,0,0,1,0,0,0,30
2285407327,buddy_alloc,2,0x2880000,1,1,1,0,1,0,0,1,0,0,0,30
2287174894,buddy_alloc,0,0x2884000,0,1,1,0,1,0,0,1,0,0,0,30
2287875415,buddy_alloc,0,0x2885000,1,0,1,0,1,0,0,1,0,0,0,30
2289498861,buddy_free,6,0x2600000,1,0,1,0,1,0,1,1,0,0,0,30
2291360358,buddy_alloc,6,0x2886000,1,0,1,0,1,0,0,1,0,0,0,30
2291617312,buddy_alloc,1,0x28c6000,1,1,0,0,1,0,0,1,0,0,0,30
2292848578,buddy_free,2,0x2794000,1,1,1,0,1,0,0,1,0,0,0,30
2294196320,buddy_free,5,0x26ba000,1,1,1,0,1,1,0,1,0,0,0,30
2295293628,buddy_alloc,5,0x28c8000,1,1,1,0,1,0,0,1,0,0,0,30
2296536285,buddy_free,3,0x2640000,0,0,0,1,1,0,0,1,0,0,0,30
2297616253,buddy_alloc,0,0x28e8000,1,1,1,0,1,0,0,1,0,0,0,30
2298772897,buddy_free,5,0x2225000,1,1,1,0,0,1,0,1,0,0,0,30
2300687499,buddy_free,3,0x1dce000,1,1,1,1,0,1,0,1,0,0,0,30
2301600442,buddy_alloc,3,0x28e9000,1,1,1,0,0,1,0,1,0,0,0,30
2301936344,buddy_alloc,2,0x28f1000,1,1,0,0,0,1,0,1,0,0,0,30
2303098305,buddy_free,4,0x238c000,1,1,0,0,1,1,0,1,0,0,0,30
2303903964,buddy_alloc,5,0x28f5000,1,1,0,0,1,0,0,1,0,0,0,30
2304240513,buddy_alloc,2,0x2915000,1,1,1,1,0,0,0,1,0,0,0,30
2306066443,buddy_free,4,0x2693000,1,0,0,0,1,0,0,1,0,0,0,30
2306960916,buddy_free,1,0x2884000,0,1,0,0,1,0,0,1,0,0,0,30
2308950304,buddy_alloc,3,0x2919000,0,1,0,1,0,0,0,1,0,0,0,30
2310434954,buddy_free,4,0x2776000,0,1,0,1,1,0,0,1,0,0,0,30
2310865936,buddy_alloc,1,0x2921000,0,0,0,1,1,0,0,1,0,0,0,30
2311602764,buddy_alloc,4,0x2923000,0,0,0,1,0,0,0,1,0,0,0,30
2312036004,buddy_free,5,0x2697000,0,0,0,1,0,1,0,1,0,0,0,30
2313162227,buddy_free,2,0x28f1000,0,0,1,1,0,1,0,1,0,0,0,30
2315010932,buddy_free,1,0x22cd000,0,1,1,1,0,1,0,1,0,0,0,30
2315967285,buddy_free,4,0x1ff5000,0,1,1,1,1,1,0,1,0,0,0,30
2316521707,buddy_alloc,2,0x2933000,0,1,0,1,1,1,0,1,0,0,0,30
2318454928,buddy_free,2,0x2921000,0,0,1,1,1,1,0,1,0,0,0,30
2319667799,buddy_free,6,0x27de000,0,0,1,1,0,0,1,1,0,0,0,30
2321485485,buddy_alloc,3,0x2937000,0,0,1,0,0,0,1,1,0,0,0,30
2322773141,buddy_alloc,4,0x293f000,0,0,1,0,1,1,0,1,0,0,0,30
2324508341,buddy_free,6,0x2742000,0,0,1,0,1,0,1,1,0,0,0,30
2325328814,buddy_free,5,0x293f000,0,0,1,0,0,1,1,1,0,0,0,30
2326055743,buddy_alloc,0,0x294f000,1,1,0,0,0,1,1,1,0,0,0,30
2326235322,buddy_alloc,1,0x2950000,1,0,0,0,0,1,1,1,0,0,0,30
2327468255,buddy_alloc,1,0x2952000,1,1,1,1,1,0,1,1,0,0,0,30
2328794531,buddy_free,5,0x2923000,1,1,1,1,0,1,1,1,0,0,0,30
2330763751,buddy_alloc,0,0x2954000,0,1,1,1,0,1,1,1,0,0,0,30
2332108168,buddy_alloc,3,0x2955000,0,1,1,0,0,1,1,1,0,0,0,30
2333549051,buddy_alloc,0,0x295d000,1,0,1,0,0,1,1,1,0,0,0,30
2334044244,buddy_free,3,0x2933000,1,0,0,1,0,1,1,1,0,0,0,30
2334314627,buddy_free,4,0x27f2000,1,0,0,0,1,1,1,1,0,0,0,30
2335031168,buddy_alloc,6,0x295e000,1,0,0,0,1,1,0,1,0,0,0,30
2336410816,buddy_alloc,2,0x299e000,1,0,1,1,0,1,0,1,0,0,0,30
2337295263,buddy_free,4,0x2937000,1,0,1,0,1,1,0,1,0,0,0,30
2338251438,buddy_free,3,0x2806000,1,0,0,1,1,1,0,1,0,0,0,30
2339026620,buddy_alloc,2,0x29a2000,1,0,1,0,1,1,0,1,0,0,0,30
2339952159,buddy_free,1,0x28c6000,1,1,1,0,1,1,0,1,0,0,0,30
2340092111,buddy_alloc,4,0x29a6000,1,1,1,0,0,1,0,1,0,0,0,30
2341221291,buddy_free,3,0x295d000,0,0,0,1,0,1,0,1,0,0,0,30
2341444027,buddy_alloc,1,0x29b6000,0,1,1,0,0,1,0,1,0,0,0,30
2341926209,buddy_alloc,1,0x29b8000,0,0,1,0,0,1,0,1,0,0,0,30
2342562578,buddy_alloc,4,0x29ba000,0,0,1,0,1,0,0,1,0,0,0,30
2343435079,buddy_free,3,0x276a000,0,0,1,1,1,0,0,1,0,0,0,30
2344600465,buddy_alloc,0,0x29ca000,1,1,0,1,1,0,0,1,0,0,0,30
2345700931,buddy_free,2,0x29a2000,1,1,1,1,1,0,0,1,0,0,0,30
2346177349,buddy_free,6,0x217d000,1,1,1,1,1,0,1,1,0,0,0,30
2346759616,buddy_free,5,0x2885000,0,0,0,0,0,1,1,1,0,0,0,30
2347958242,buddy_free,3,0x23dc000,0,0,0,1,0,1,1,1,0,0,0,30
2349338019,buddy_alloc,5,0x29cb000,0,0,0,1,0,0,1,1,0,0,0,30
2350376639,buddy_free,0,0x294f000,1,0,0,1,0,0,1,1,0,0,0,30
2351665427,buddy_alloc,3,0x29eb000,1,0,0,0,0,0,1,1,0,0,0,30
2352297395,buddy_alloc,3,0x29f3000,1,0,0,1,1,1,0,1,0,0,0,30
2353490560,buddy_free,2,0x2557000,1,0,1,1,1,1,0,1,0,0,0,30
2354265115,buddy_free,6,0x25fc000,1,0,0,0,0,0,1,1,0,0,0,30
2355265260,buddy_free,8,0x295e000,1,0,0,0,0,0,0,0,1,0,0,20
2357005197,buddy_free,2,0x2915000,1,0,1,0,0,0,0,0,1,0,0,20
2357352462,buddy_free,3,0x28e9000,1,0,1,1,0,0,0,0,1,0,0,20
2357722733,buddy_alloc,0,0x29fb000,0,0,1,1,0,0,0,0,1,0,0,20
2358915332,buddy_free,5,0x2850000,0,0,1,1,0,1,0,0,1,0,0,20
2360582878,buddy_free,4,0x2788000,0,0,1,0,1,1,0,0,1,0,0,20
2362271911,buddy_alloc,3,0x29fc000,0,0,1,1,0,1,0,0,1,0,0,20
2363882660,buddy_free,4,0x29eb000,0,0,1,0,1,1,0,0,1,0,0,20
2365511273,buddy_free,1,0x29b8000,0,1,1,0,1,1,0,0,1,0,0,20
2366030205,buddy_free,0,0x1eaa000,1,1,1,0,1,1,0,0,1,0,0,20
2367176061,buddy_alloc,2,0x2a04000,1,1,0,0,1,1,0,0,1,0,0,20
2368573954,buddy_alloc,5,0x2a08000,1,1,0,0,1,0,0,0,1,0,0,20
2370299348,buddy_alloc,1,0x2a28000,1,0,0,0,1,0,0,0,1,0,0,20
2371814144,buddy_free,6,0x24c1000,1,0,0,0,1,0,1,0,1,0,0,20
2372046014,buddy_alloc,5,0x2a2a000,1,0,0,0,1,1,0,0,1,0,0,20
2373866221,buddy_alloc,6,0x2a4a000,1,0,0,0,1,1,1,1,0,0,0,30
2375817031,buddy_free,3,0x1fa5000,1,0,0,1,1,1,1,1,0,0,0,30
2376900670,buddy_free,1,0x2954000,0,1,0,1,1,1,1,1,0,0,0,30
2377532200,buddy_alloc,2,0x2a8a000,0,1,1,0,1,1,1,1,0,0,0,30
2379240627,buddy_free,8,0x1fad000,0,1,1,0,1,1,0,0,1,0,0,20
2380115721,buddy_alloc,2,0x2a8e000,0,1,0,0,1,1,0,0,1,0,0,20
2382101988,buddy_free,3,0x1eeb000,0,1,0,1,1,1,0,0,1,0,0,20
2383766607,buddy_alloc,5,0x2a92000,0,1,0,1,1,0,0,0,1,0,0,20
2385190259,buddy_alloc,6,0x2ab2000,0,1,0,1,1,0,1,1,0,0,0,30
2385861418,buddy_free,2,0x2695000,0,0,1,1,1,0,1,1,0,0,0,30
2386516822,buddy_alloc,2,0x2af2000,0,0,0,1,1,0,1,1,0,0,0,30
2387642229,buddy_free,1,0x2952000,0,1,0,1,1,0,1,1,0,0,0,30
2387947228,buddy_alloc,5,0x2af6000,0,1,0,1,1,1,0,1,0,0,0,30
2388140544,buddy_alloc,1,0x2b16000,0,0,0,1,1,1,0,1,0,0,0,30
2390028525,buddy_alloc,3,0x2b18000,0,0,0,0,1,1,0,1,0,0,0,30
2390378366,buddy_free,1,0x2774000,0,1,0,0,1,1,0,1,0,0,0,30
2390675581,buddy_alloc,5,0x2b20000,0,1,0,0,1,0,0,1,0,0,0,30
2392610397,buddy_alloc,2,0x2b40000,0,1,1,1,0,0,0,1,0,0,0,30
2392953035,buddy_alloc,3,0x2b44000,0,1,1,0,0,0,0,1,0,0,0,30
2394634402,buddy_free,3,0x29f3000,0,1,1,1,0,0,0,1,0,0,0,30
2396560136,buddy_free,6,0x280e000,0,1,1,1,0,0,1,1,0,0,0,30
2396797305,buddy_alloc,2,0x2b4c000,0,1,0,1,0,0,1,1,0,0,0,30
2397647081,buddy_free,2,0x2b16000,0,0,1,1,0,0,1,1,0,0,0,30
2397958313,buddy_free,0,0x2362000,1,0,1,1,0,0,1,1,0,0,0,30
2399467550,buddy_alloc,0,0x2b50000,0,0,1,1,0,0,1,1,0,0,0,30
2400418734,buddy_alloc,2,0x2b51000,0,0,0,1,0,0,1,1,0,0,0,30
2401166969,buddy_free,5,0x2af6000,0,0,0,1,0,1,1,1,0,0,0,30
2402832667,buddy_alloc,1,0x2b55000,0,1,1,0,0,1,1,1,0,0,0,30
2404623832,buddy_alloc,6,0x2b57000,0,1,1,0,0,1,0,1,0,0,0,30
2404763925,buddy_alloc,1,0x2b97000,0,0,1,0,0,1,0,1,0,0,0,30
2406349056,buddy_free,3,0x2b40000,0,0,0,1,0,1,0,1,0,0,0,30
2406654130,buddy_free,6,0x28c8000,0,0,0,1,0,0,1,1,0,0,0,30
2406773162,buddy_alloc,4,0x2b99000,0,0,0,1,1,1,0,1,0,0,0,30
2408303405,buddy_alloc,0,0x2ba9000,1,1,1,0,1,1,0,1,0,0,0,30
2408657777,buddy_alloc,5,0x2baa000,1,1,1,0,1,0,0,1,0,0,0,30
2410110049,buddy_alloc,2,0x2bca000,1,1,0,0,1,0,0,1,0,0,0,30
2410813090,buddy_alloc,1,0x2bce000,1,0,0,0,1,0,0,1,0,0,0,30
2412353889,buddy_alloc,0,0x2bd0000,0,0,0,0,1,0,0,1,0,0,0,30
2413989258,buddy_alloc,6,0x2bd1000,0,0,0,0,1,0,1,0,0,0,0,40
2415305284,buddy_alloc,3,0x2c11000,0,0,0,1,0,0,1,0,0,0,0,40
2416222457,buddy_free,1,0x26b8000,0,1,0,1,0,0,1,0,0,0,0,40
2418161918,buddy_alloc,1,0x2c19000,0,0,0,1,0,0,1,0,0,0,0,40
2419467625,buddy_free,5,0x28f5000,0,0,0,1,0,1,1,0,0,0,0,40
2421448078,buddy_free,4,0x235a000,0,0,0,0,1,1,1,0,0,0,0,40
2422236715,buddy_alloc,6,0x2c1b000,0,0,0,0,1,1,0,0,0,0,0,50
2423917027,buddy_alloc,5,0x2c5b000,0,0,0,0,1,0,0,0,0,0,0,60
2426250447,buddy_free,5,0x2b20000,0,0,0,0,1,1,0,0,0,0,0,50
2426518440,buddy_free,6,0x2a08000,0,0,0,0,1,0,1,0,0,0,0,40
2428316242,buddy_alloc,0,0x2c7b000,1,1,1,1,0,0,1,0,0,0,0,40
2428859145,buddy_free,4,0x2bd0000,0,0,0,0,1,0,1,0,0,0,0,40
2429679381,buddy_free,5,0x2baa000,0,0,0,0,1,1,1,0,0,0,0,40
2430757234,buddy_alloc,2,0x2c7c000,0,0,1,1,0,1,1,0,0,0,0,40
2431054707,buddy_alloc,5,0x2c80000,0,0,1,1,0,0,1,0,0,0,0,40
2431196660,buddy_free,1,0x29b6000,0,1,1,1,0,0,1,0,0,0,0,40
2432186328,buddy_free,0,0x2c7b000,1,1,1,1,0,0,1,0,0,0,0,40
2433896024,buddy_alloc,6,0x2ca0000,1,1,1,1,0,0,0,0,0,0,0,70
2435635412,buddy_alloc,2,0x2ce0000,1,1,0,1,0,0,0,0,0,0,0,70
2436629313,buddy_alloc,0,0x2ce4000,0,1,0,1,0,0,0,0,0,0,0,70
2438234459,buddy_alloc,2,0x2ce5000,0,1,1,0,0,0,0,0,0,0,0,80
2439682102,buddy_free,3,0x2a8a000,0,1,0,1,0,0,0,0,0,0,0,70
2440515477,buddy_alloc,0,0x2ce9000,1,0,0,1,0,0,0,0,0,0,0,70
2441963724,buddy_alloc,2,0x2cea000,1,0,1,0,0,0,0,0,0,0,0,80
2442926232,buddy_free,3,0x2541000,1,0,1,1,0,0,0,0,0,0,0,70
2444638251,buddy_free,4,0x2ce5000,1,0,0,0,1,0,0,0,0,0,0,60
2445862069,buddy_alloc,1,0x2cee000,1,1,1,1,0,0,0,0,0,0,0,70
2446514267,buddy_alloc,2,0x2cf0000,1,1,0,1,0,0,0,0,0,0,0,70
2447503274,buddy_free,2,0x2950000,1,0,1,1,0,0,0,0,0,0,0,70
2448341508,buddy_free,6,0x2c1b000,1,0,1,1,0,0,1,0,0,0,0,40
2449915428,buddy_free,1,0x2a28000,1,1,1,1,0,0,1,0,0,0,0,40
2450766798,buddy_free,5,0x2c80000,1,1,1,1,0,1,1,0,0,0,0,40
2452215508,buddy_free,7,0x2c5b000,1,1,1,1,0,0,0,1,0,0,0,30
2453001763,buddy_free,4,0x2b4c000,1,1,0,0,1,0,0,1,0,0,0,30
2453181967,buddy_free,5,0x29ba000,1,1,0,0,0,1,0,1,0,0,0,30
2455027384,buddy_free,6,0x2a2a000,1,1,0,0,0,0,1,1,0,0,0,30
2455804651,buddy_alloc,2,0x2cf4000,1,1,1,1,1,1,0,1,0,0,0,30
2456037317,buddy_free,6,0x1c34000,1,0,0,0,0,0,1,1,0,0,0,30
2457734673,buddy_free,2,0x255b000,1,0,1,0,0,0,1,1,0,0,0,30
2459654417,buddy_alloc,6,0x2cf8000,1,0,1,0,0,0,0,1,0,0,0,30
2461063125,buddy_alloc,0,0x2d38000,0,0,1,0,0,0,0,1,0,0,0,30
2462360909,buddy_alloc,0,0x2d39000,1,1,0,0,0,0,0,1,0,0,0,30
2463545566,buddy_free,2,0x2802000,1,1,1,0,0,0,0,1,0,0,0,30
2463766989,buddy_free,3,0x28e8000,0,0,0,1,0,0,0,1,0,0,0,30
2465280678,buddy_free,0,0x29ca000,1,0,0,1,0,0,0,1,0,0,0,30
2465526699,buddy_free,2,0x2880000,1,0,1,1,0,0,0,1,0,0,0,30
2465738487,buddy_free,1,0x2549000,1,1,1,1,0,0,0,1,0,0,0,30
2467086083,buddy_free,4,0x2d39000,0,0,0,0,1,0,0,1,0,0,0,30
2467373823,buddy_free,5,0x2b99000,0,0,0,0,0,1,0,1,0,0,0,30
2467819467,buddy_alloc,2,0x2d3a000,0,0,1,1,1,0,0,1,0,0,0,30
2468586945,buddy_alloc,3,0x2d3e000,0,0,1,0,1,0,0,1,0,0,0,30
2469666143,buddy_free,6,0x2886000,0,0,1,0,1,0,1,1,0,0,0,30
2471267526,buddy_alloc,1,0x2d46000,0,1,0,0,1,0,1,1,0,0,0,30
2472867105,buddy_free,0,0x2ce9000,1,1,0,0,1,0,1,1,0,0,0,30
2473082676,buddy_alloc,0,0x2d48000,0,1,0,0,1,0,1,1,0,0,0,30
2473424648,buddy_free,0,0x29fb000,1,1,0,0,1,0,1,1,0,0,0,30
2474428412,buddy_free,2,0x2b51000,1,1,1,0,1,0,1,1,0,0,0,30
2475438916,buddy_alloc,6,0x2d49000,1,1,1,0,1,0,0,1,0,0,0,30
2476219061,buddy_alloc,5,0x2d89000,1,1,1,0,1,1,1,0,0,0,0,40
2477512119,buddy_alloc,6,0x2da9000,1,1,1,0,1,1,0,0,0,0,0,50
2478072628,buddy_alloc,1,0x2de9000,1,0,1,0,1,1,0,0,0,0,0,50
2479474182,buddy_alloc,3,0x2deb000,1,0,1,1,0,1,0,0,0,0,0,50
2479804180,buddy_alloc,1,0x2df3000,1,1,0,1,0,1,0,0,0,0,0,50
2480603371,buddy_free,6,0x2d49000,1,1,0,1,0,1,1,0,0,0,0,40
2481705503,buddy_alloc,5,0x2df5000,1,1,0,1,0,0,1,0,0,0,0,40
2481825413,buddy_alloc,0,0x2e15000,0,1,0,1,0,0,1,0,0,0,0,40
2483014477,buddy_alloc,0,0x2e16000,1,0,0,1,0,0,1,0,0,0,0,40
2483137498,buddy_free,7,0x2ca0000,1,0,0,1,0,0,0,1,0,0,0,30
2483613105,buddy_alloc,1,0x2e17000,1,1,1,0,0,0,0,1,0,0,0,30
2484507154,buddy_alloc,3,0x2e19000,1,1,1,1,1,1,1,0,0,0,0,40
2484767942,buddy_alloc,5,0x2e21000,1,1,1,1,1,0,1,0,0,0,0,40
2485868073,buddy_free,5,0x1ca2000,1,1,1,1,1,1,1,0,0,0,0,40
2486090420,buddy_free,7,0x2b18000,1,1,1,0,0,0,0,1,0,0,0,30
2486455904,buddy_free,5,0x2df5000,1,1,1,0,0,1,0,1,0,0,0,30
2488143414,buddy_free,3,0x2e16000,0,0,0,1,0,1,0,1,0,0,0,30
2488900408,buddy_alloc,2,0x2e41000,0,0,1,0,0,1,0,1,0,0,0,30
2489561555,buddy_free,3,0x2e41000,0,0,0,1,0,1,0,1,0,0,0,30
2490086273,buddy_free,6,0x23ec000,0,0,0,1,0,1,1,1,0,0,0,30
2491127833,buddy_free,2,0x2178000,0,0,1,1,0,1,1,1,0,0,0,30
2492118861,buddy_alloc,2,0x2e45000,0,0,0,1,0,1,1,1,0,0,0,30
2492652406,buddy_alloc,5,0x2e49000,0,0,0,1,0,0,1,1,0,0,0,30
2494397056,buddy_alloc,1,0x2e69000,0,1,1,0,0,0,1,1,0,0,0,30
2494617639,buddy_free,3,0x2b44000,0,1,1,1,0,0,1,1,0,0,0,30
2495309122,buddy_free,4,0x2e19000,0,1,1,0,1,0,1,1,0,0,0,30
2497108883,buddy_free,3,0x2c7c000,0,1,0,1,1,0,1,1,0,0,0,30
2497847360,buddy_alloc,3,0x2e6b000,0,1,0,0,1,0,1,1,0,0,0,30
2498583783,buddy_alloc,1,0x2e73000,0,0,0,0,1,0,1,1,0,0,0,30
2498957235,buddy_free,2,0x2d3a000,0,0,1,0,1,0,1,1,0,0,0,30
2500177458,buddy_free,3,0x2919000,0,0,1,1,1,0,1,1,0,0,0,30
2501808003,buddy_free,1,0x2e17000,0,1,1,1,1,0,1,1,0,0,0,30
2503710289,buddy_alloc,0,0x2e75000,1,0,1,1,1,0,1,1,0,0,0,30
2504215162,buddy_alloc,4,0x2e76000,1,0,1,1,0,0,1,1,0,0,0,30
2504952247,buddy_free,1,0x2e69000,1,1,1,1,0,0,1,1,0,0,0,30
2506249143,buddy_alloc,6,0x2e86000,1,1,1,1,0,0,0,1,0,0,0,30
2506899836,buddy_alloc,6,0x2ec6000,1,1,1,1,0,0,1,0,0,0,0,40
2507832049,buddy_alloc,2,0x2f06000,1,1,0,1,0,0,1,0,0,0,0,40
2508682858,buddy_alloc,1,0x2f0a000,1,0,0,1,0,0,1,0,0,0,0,40
2509479366,buddy_free,2,0x2cea000,1,0,1,1,0,0,1,0,0,0,0,40
2511181620,buddy_alloc,6,0x2f0c000,1,0,1,1,0,0,0,0,0,0,0,70
2512946338,buddy_alloc,2,0x2f4c000,1,0,0,1,0,0,0,0,0,0,0,70
2513568805,buddy_alloc,2,0x2f50000,1,0,1,0,0,0,0,0,0,0,0,80
2515379252,buddy_free,6,0x2cf8000,1,0,1,0,0,0,1,0,0,0,0,40
2516640700,buddy_alloc,3,0x2f54000,1,0,1,1,1,1,0,0,0,0,0,50
2517846113,buddy_free,1,0x2d48000,0,1,1,1,1,1,0,0,0,0,0,50
2519551113,buddy_alloc,1,0x2f5c000,0,0,1,1,1,1,0,0,0,0,0,50
2521508049,buddy_free,1,0x27fb000,0,1,1,1,1,1,0,0,0,0,0,50
2522457914,buddy_free,6,0x2e49000,0,1,1,1,1,0,1,0,0,0,0,40
2523850707,buddy_free,5,0x2d89000,0,1,1,1,1,1,1,0,0,0,0,40
2524586516,buddy_alloc,0,0x2f5e000,1,0,1,1,1,1,1,0,0,0,0,40
2525871012,buddy_alloc,6,0x2f5f000,1,0,1,1,1,1,0,0,0,0,0,50
2527284405,buddy_free,1,0x2e75000,0,1,1,1,1,1,0,0,0,0,0,50
2527938563,buddy_alloc,4,0x2f9f000,0,1,1,1,0,1,0,0,0,0,0,50
2529390925,buddy_alloc,0,0x2faf000,1,0,1,1,0,1,0,0,0,0,0,50
2529982788,buddy_alloc,0,0x2fb0000,0,0,1,1,0,1,0,0,0,0,0,50
2530102057,buddy_free,6,0x2da9000,0,0,1,1,0,1,1,0,0,0,0,40
2531895007,buddy_free,4,0x2bca000,0,0,0,0,1,1,1,0,0,0,0,40
2532386339,buddy_alloc,3,0x2fb1000,0,0,0,1,0,1,1,0,0,0,0,40
2533812304,buddy_alloc,0,0x2fb9000,1,1,1,0,0,1,1,0,0,0,0,40
2534028792,buddy_alloc,6,0x2fba000,1,1,1,0,0,1,0,0,0,0,0,50
2534541611,buddy_free,3,0x2cee000,1,0,0,1,0,1,0,0,0,0,0,50
2535689065,buddy_free,2,0x22e6000,1,0,1,1,0,1,0,0,0,0,0,50
2536699767,buddy_free,1,0x2ba9000,0,1,1,1,0,1,0,0,0,0,0,50
2537545268,buddy_free,6,0x29cb000,0,1,1,1,0,0,1,0,0,0,0,40
2538471929,buddy_alloc,3,0x2ffa000,0,1,1,0,0,0,1,0,0,0,0,40
2539775457,buddy_free,3,0x29fc000,0,1,1,1,0,0,1,0,0,0,0,40
2540119810,buddy_free,4,0x2e76000,0,1,1,1,1,0,1,0,0,0,0,40
2541888488,buddy_alloc,2,0x3002000,0,1,0,1,1,0,1,0,0,0,0,40
2543286326,buddy_alloc,6,0x3006000,0,1,0,1,1,0,0,0,0,0,0,60
2545153229,buddy_alloc,0,0x3046000,1,0,0,1,1,0,0,0,0,0,0,60
2546233667,buddy_alloc,0,0x3047000,0,0,0,1,1,0,0,0,0,0,0,60
2547782924,buddy_alloc,2,0x3048000,0,0,1,0,1,0,0,0,0,0,0,60
2549648618,buddy_free,1,0x2d46000,0,1,1,0,1,0,0,0,0,0,0,60
2550968880,buddy_free,6,0x2f5f000,0,1,1,0,1,0,1,0,0,0,0,40
2552524024,buddy_free,0,0x20f2000,1,1,1,0,1,0,1,0,0,0,0,40
2554080009,buddy_alloc,0,0x304c000,0,1,1,0,1,0,1,0,0,0,0,40
2555195455,buddy_free,3,0x2878000,0,1,1,1,1,0,1,0,0,0,0,40
2555957689,buddy_free,0,0x2801000,1,1,1,1,1,0,1,0,0,0,0,40
2557247640,buddy_free,5,0x2ce4000,0,0,0,0,0,1,1,0,0,0,0,40
2558228104,buddy_alloc,5,0x304d000,0,0,0,0,0,0,1,0,0,0,0,40
2558821977,buddy_alloc,3,0x306d000,0,0,0,1,1,1,0,0,0,0,0,50
2560365405,buddy_free,6,0x306d000,0,0,0,0,0,0,1,0,0,0,0,40
2561529910,buddy_alloc,5,0x3075000,0,0,0,0,0,1,0,0,0,0,0,50
2562063629,buddy_alloc,4,0x3095000,0,0,0,0,1,0,0,0,0,0,0,60
2563661028,buddy_free,1,0x2c19000,0,1,0,0,1,0,0,0,0,0,0,60
2564629117,buddy_alloc,2,0x30a5000,0,1,1,1,0,0,0,0,0,0,0,70
2567959617,buddy_alloc,2,0x30a9000,0,1,0,1,0,0,0,0,0,0,0,70
2568372590,buddy_free,2,0x2e73000,0,0,1,1,0,0,0,0,0,0,0,70
2568560511,buddy_free,5,0x304d000,0,0,1,1,0,1,0,0,0,0,0,50
2570266309,buddy_alloc,4,0x30ad000,0,0,1,1,1,0,0,0,0,0,0,60
2571995985,buddy_alloc,3,0x30bd000,0,0,1,0,1,0,0,0,0,0,0,60
2572391187,buddy_free,3,0x2ce0000,0,0,0,1,1,0,0,0,0,0,0,60
2572761259,buddy_alloc,2,0x30c5000,0,0,1,0,1,0,0,0,0,0,0,60
2573485239,buddy_free,6,0x2702000,0,0,1,0,1,0,1,0,0,0,0,40
2575355730,buddy_free,5,0x30ad000,0,0,1,0,0,1,1,0,0,0,0,40
2577244506,buddy_alloc,2,0x30c9000,0,0,0,0,0,1,1,0,0,0,0,40
2577843888,buddy_free,2,0x30c5000,0,0,1,0,0,1,1,0,0,0,0,40
2579051145,buddy_alloc,0,0x30cd000,1,1,0,0,0,1,1,0,0,0,0,40
2580302904,buddy_free,7,0x2fba000,1,1,0,0,0,1,0,1,0,0,0,30
2581417923,buddy_free,2,0x3047000,0,0,1,0,0,1,0,1,0,0,0,30
